match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Nice vs Le Havre,Nice,Le Havre,2026-04-12 15:15:00+00:00,Home Win,0.7174886465072632,1.98,0.5050505050505051,0.2124381414567581,0.4206275200843811,10.730293879703598,0.7174886465072632
Lyon vs Lorient,Lyon,Lorient,2026-04-12 18:45:00+00:00,Home Win,0.8190291523933411,1.7,0.5882352941176471,0.23079385827569399,0.39234955906867974,14.012484252452847,0.8190291523933411
