match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Wolves vs Tottenham,Wolves,Tottenham,2026-04-25 14:00:00+00:00,Home Win,0.832400381565094,4.5,0.2222222222222222,0.6101781593428718,2.745801717042923,19.61286940744945,0.832400381565094
West Ham vs Everton,West Ham,Everton,2026-04-25 14:00:00+00:00,Home Win,0.7817354202270508,2.5,0.4,0.38173542022705076,0.954338550567627,15.90564250946045,0.7817354202270508
Fulham vs Aston Villa,Fulham,Aston Villa,2026-04-25 11:30:00+00:00,Away Win,0.6646378040313721,2.76,0.3623188405797102,0.30231896345166187,0.8344003391265868,11.852277544411747,0.6646378040313721
Bournemouth vs Leeds,Bournemouth,Leeds,2026-04-22 19:00:00+00:00,Home Win,0.6909531950950623,2.08,0.4807692307692307,0.21018396432583153,0.4371826457977296,10.119968652725222,0.6909531950950623
Lyon vs Auxerre,Lyon,Auxerre,2026-04-25 13:00:00+00:00,Home Win,0.8134636282920837,1.73,0.5780346820809249,0.23542894621115884,0.4072920769453049,13.948358799496743,0.8134636282920837
Arsenal vs Newcastle,Arsenal,Newcastle,2026-04-25 16:30:00+00:00,Home Win,0.8255196213722229,1.52,0.6578947368421053,0.1676248845301176,0.2547898244857788,12.24951079258552,0.8255196213722229
Liverpool vs Crystal Palace,Liverpool,Crystal Palace,2026-04-25 14:00:00+00:00,Home Win,0.832400381565094,1.49,0.6711409395973155,0.16125944196777853,0.24027656853199003,12.259008598570919,0.832400381565094
